"","cuenca","year","month","pp_mean"
"463",104,2009,7,185.008989418342
"464",104,2009,8,534.149631062083
"465",104,2009,9,118.963451744734
"466",104,2009,10,287.351221058738
"467",104,2009,11,270.350079913338
"468",104,2009,12,181.912239836583
"469",104,2010,1,127.15888482495
"470",104,2010,2,200.354784098417
"471",104,2010,3,132.443986500892
"472",104,2010,4,123.236591455333
"473",104,2010,5,195.138993444942
"474",104,2010,6,402.687669105
"475",104,2010,7,297.590483720617
"476",104,2010,8,310.2890807014
"477",104,2010,9,127.418799492858
"478",104,2010,10,167.2618795375
"479",104,2010,11,157.430823216394
"480",104,2010,12,138.791304086297
"481",104,2011,1,143.0592290731
"482",104,2011,2,74.5763048889858
"483",104,2011,3,199.150731948532
"484",104,2011,4,203.522085113225
"485",104,2011,5,173.418785347472
"486",104,2011,6,301.510195205857
"487",104,2011,7,362.570583356025
"488",104,2011,8,337.006908291667
"489",104,2011,9,276.4371930362
"490",104,2011,10,89.1540991035792
"491",104,2011,11,159.367795178417
"492",104,2011,12,73.5477632236
"493",104,2012,1,158.46538796105
"494",104,2012,2,251.331276277375
"495",104,2012,3,79.8100385978333
"496",104,2012,4,139.221828221253
"497",104,2012,5,385.719300824167
"498",104,2012,6,340.555567182792
"499",104,2012,7,225.050231713133
"500",104,2012,8,289.668898806667
"501",104,2012,9,172.802887390851
"502",104,2012,10,102.976569030441
"503",104,2012,11,67.1087503696917
"504",104,2012,12,408.378646318917
"505",104,2013,1,60.2155700871833
"506",104,2013,2,193.025980234583
"507",104,2013,3,126.38977130175
"508",104,2013,4,182.891967657787
"509",104,2013,5,408.61662689
"510",104,2013,6,357.570040334644
"511",104,2013,7,226.0880572419
"512",104,2013,8,374.715556280283
"513",104,2013,9,255.990419757569
"514",104,2013,10,118.186066514667
"515",104,2013,11,134.62244408275
"516",104,2013,12,70.561925676815
"517",104,2014,1,118.862238744025
"518",104,2014,2,97.1903565493333
"519",104,2014,3,173.468504638164
"520",104,2014,4,164.686612013008
"521",104,2014,5,344.664967182542
"522",104,2014,6,403.598528305683
