"","cuenca","year","month","pp_mes"
"5915",60,2009,11,15.8098496846615
"5916",60,2009,12,0.0645261137725
"5917",60,2010,1,0.264178536116025
"5918",60,2010,2,0.2212434606897
"5919",60,2010,3,0.06551410545
"5920",60,2010,4,10.54552243912
"5921",60,2010,5,88.0082280259425
"5922",60,2010,6,251.411011343047
"5923",60,2010,7,128.053256375454
"5924",60,2010,8,49.276804551418
"5925",60,2010,9,19.1639204181397
"5926",60,2010,10,38.6586022677627
"5927",60,2010,11,49.1059047876375
"5928",60,2010,12,11.9620500760479
"5929",60,2011,1,6.65091878197065
"5930",60,2011,2,14.5665591403695
"5931",60,2011,3,27.24330074031
"5932",60,2011,4,111.301921496254
"5933",60,2011,5,27.468745725687
"5934",60,2011,6,161.370818018058
"5935",60,2011,7,118.818975574872
"5936",60,2011,8,216.625607247986
"5937",60,2011,9,30.59493867948
"5938",60,2011,10,22.233251031572
"5939",60,2011,11,25.8965541144521
"5940",60,2011,12,0.0538642157571
"5941",60,2012,1,9.0894248861554
"5942",60,2012,2,10.4305453917104
"5943",60,2012,3,0.0226159641
"5944",60,2012,4,44.8625940507254
"5945",60,2012,5,187.457920204463
"5946",60,2012,6,342.5228067418
"5947",60,2012,7,30.4223628705452
"5948",60,2012,8,116.568313039877
"5949",60,2012,9,7.4362278148555
"5950",60,2012,10,109.258058930019
"5951",60,2012,11,19.2404873318255
"5952",60,2012,12,123.403599326397
"5953",60,2013,1,9.73667994694885
"5954",60,2013,2,20.8603076142642
"5955",60,2013,3,2.14634305095
"5956",60,2013,4,5.9820938942895
"5957",60,2013,5,210.95775033726
"5958",60,2013,6,107.085458239329
"5959",60,2013,7,69.6171768986228
"5960",60,2013,8,102.998251103064
"5961",60,2013,9,71.6465684281289
"5962",60,2013,10,18.058523583131
"5963",60,2013,11,4.4400792584595
"5964",60,2013,12,3.3698624153248
"5965",60,2014,1,9.53161064789971
"5966",60,2014,2,12.7048128122885
"5967",60,2014,3,14.861867119478
"5968",60,2014,4,28.2000440919826
"5969",60,2014,5,163.297052580707
"5970",60,2014,6,196.929619362844
"5971",60,2014,7,145.492529749588
"5972",60,2014,8,135.537360946325
"5973",60,2014,9,167.796001082509
"5974",60,2014,10,18.1044001080278
"5975",60,2014,11,37.584287833105
"5976",60,2014,12,15.2716908870237
"5977",60,2015,1,0
"5978",60,2015,2,2.31326128344625
"5979",60,2015,3,6.997618989221
"5980",60,2015,4,1.814570484649
"5981",60,2015,5,12.1453695992265
"5982",60,2015,6,51.2210888986145
"5983",60,2015,7,267.540478907501
"5984",60,2015,8,312.692681611411
"5985",60,2015,9,167.630176839696
"5986",60,2015,10,141.900901043502
"5987",60,2015,11,34.4617218728071
"5988",60,2015,12,0.875847317995
"5989",60,2016,1,19.7605918191319
"5990",60,2016,2,0.0264595464
"5991",60,2016,3,0
"5992",60,2016,4,364.181509391255
"5993",60,2016,5,130.92164951422
"5994",60,2016,6,84.1951777749543
"5995",60,2016,7,270.98040367822
"5996",60,2016,8,64.7988395835525
"5997",60,2016,9,6.1051572066393
"5998",60,2016,10,92.6337132500682
"5999",60,2016,11,9.806026064797
"6000",60,2016,12,12.319711510285
"6001",60,2017,1,0.065621538403
"6002",60,2017,2,27.104457925157
"6003",60,2017,3,19.4767314430495
"6004",60,2017,4,75.8098339707275
"6005",60,2017,5,183.625639174398
"6006",60,2017,6,219.115133242936
"6007",60,2017,7,112.896797004378
"6008",60,2017,8,192.754061877341
"6009",60,2017,9,80.5916254629545
"6010",60,2017,10,84.5020405597445
"6011",60,2017,11,45.7967127313692
"6012",60,2017,12,11.0297996194152
"6013",60,2018,1,3.75940947498605
"6014",60,2018,2,9.29791638348314
"6015",60,2018,3,23.20898725055
"6016",60,2018,4,35.7349006215426
"6017",60,2018,5,89.513837010418
"6018",60,2018,6,138.608543465635
"6019",60,2018,7,150.797710604832
"6020",60,2018,8,60.4797247106415
"6021",60,2018,9,158.596094391334
"6022",60,2018,10,116.51316463386
"6023",60,2018,11,31.1955176080225
"6024",60,2018,12,9.9353164909275
"6025",60,2019,1,8.6456959081858
"6026",60,2019,2,0.992207284101045
"6027",60,2019,3,1.78037639900315
"6028",60,2019,4,6.407184183089
"6029",60,2019,5,115.573148017047
"6030",60,2019,6,173.39008840679
"6031",60,2019,7,45.9066222844166
"6032",60,2019,8,16.1974084391912
"6033",60,2019,9,55.632878740948
"6034",60,2019,10,17.0894140520665
"6035",60,2019,11,7.37328712715
"6036",60,2019,12,10.7828548624521
"6037",60,2020,1,10.9940617448025
"6038",60,2020,2,0.03399166792095
"6039",60,2020,3,0
"6040",60,2020,4,29.92541411656
"6041",60,2020,5,0
"6042",60,2020,6,0
"6043",60,2020,7,0
"6044",60,2020,8,0
"6045",60,2020,9,0
"6046",60,2020,10,0
"6047",60,2020,11,0
"6048",60,2020,12,0
"6049",71,1979,1,9.65677429271778
"6050",71,1979,2,1.25408902044547
"6051",71,1979,3,0.248676160088889
"6052",71,1979,4,13.6378621492444
"6053",71,1979,5,193.597813818929
"6054",71,1979,6,19.4028176025556
"6055",71,1979,7,569.032086951556
"6056",71,1979,8,408.0864158849
"6057",71,1979,9,284.494832774956
"6058",71,1979,10,39.4462760374444
"6059",71,1979,11,148.413804565544
"6060",71,1979,12,115.628074355636
"6061",71,1980,1,0.605132751516667
"6062",71,1980,2,70.0004083400993
"6063",71,1980,3,12.4971685
"6064",71,1980,4,495.215273640244
"6065",71,1980,5,522.834693771444
"6066",71,1980,6,331.0422540684
"6067",71,1980,7,331.703877480884
"6068",71,1980,8,80.5476533954444
"6069",71,1980,9,135.774815524063
"6070",71,1980,10,6.39251632767
"6071",71,1980,11,41.0047502079138
"6072",71,1980,12,20.0403164071276
"6073",71,1981,1,26.2852689666509
"6074",71,1981,2,2.33781199521111
"6075",71,1981,3,6.80287885404556
"6076",71,1981,4,125.999869493667
"6077",71,1981,5,834.160704296726
"6078",71,1981,6,137.582071447833
"6079",71,1981,7,173.997446692556
"6080",71,1981,8,199.945596427061
"6081",71,1981,9,85.44470545422
"6082",71,1981,10,37.2602699445333
"6083",71,1981,11,42.1453174105556
"6084",71,1981,12,0.176405321431222
"6085",71,1982,1,4.36955982940778
"6086",71,1982,2,14.1855214949444
"6087",71,1982,3,44.6463096567222
"6088",71,1982,4,45.9285634736056
"6089",71,1982,5,422.963069315544
"6090",71,1982,6,882.414728844867
"6091",71,1982,7,510.942658365156
"6092",71,1982,8,350.975063337778
"6093",71,1982,9,518.797216056078
"6094",71,1982,10,210.791837874778
"6095",71,1982,11,19.7328534135222
"6096",71,1982,12,9.27671688697333
"6097",71,1983,1,16.3173590903889
"6098",71,1983,2,16.948318721937
"6099",71,1983,3,13.0716397962267
"6100",71,1983,4,68.74125740607
"6101",71,1983,5,216.149351047369
"6102",71,1983,6,341.331579985877
"6103",71,1983,7,327.659272764856
"6104",71,1983,8,226.184597464867
"6105",71,1983,9,111.6574807935
"6106",71,1983,10,22.7721115607
"6107",71,1983,11,1.15274960032222
"6108",71,1983,12,9.54789576745633
"6109",71,1984,1,6.93043943168271
"6110",71,1984,2,1.68961274292489
"6111",71,1984,3,48.7353200593444
"6112",71,1984,4,32.7771992103333
"6113",71,1984,5,453.506033940844
"6114",71,1984,6,312.016832950424
"6115",71,1984,7,688.885822854135
"6116",71,1984,8,170.72606649342
"6117",71,1984,9,250.019078722556
"6118",71,1984,10,122.981466674115
"6119",71,1984,11,60.6924139681444
"6120",71,1984,12,0.05471955911
"6121",71,1985,1,19.6272234653956
"6122",71,1985,2,4.31692242593678
"6123",71,1985,3,38.8552253259111
"6124",71,1985,4,92.3806021436333
"6125",71,1985,5,259.310170471922
"6126",71,1985,6,177.062551791111
"6127",71,1985,7,282.573172308356
"6128",71,1985,8,41.9083991070189
"6129",71,1985,9,139.369331252004
"6130",71,1985,10,221.301886230986
"6131",71,1985,11,30.7009651647889
"6132",71,1985,12,7.41933343371822
"6133",71,1986,1,6.63122998813889
"6134",71,1986,2,16.7705621182344
"6135",71,1986,3,15.6099623505556
"6136",71,1986,4,258.543039904043
"6137",71,1986,5,521.031089712956
"6138",71,1986,6,700.528604718889
"6139",71,1986,7,68.3315314197667
"6140",71,1986,8,302.157488216311
"6141",71,1986,9,54.5640273370153
"6142",71,1986,10,72.4646276187778
"6143",71,1986,11,87.1409571284667
"6144",71,1986,12,11.1630776261111
"6145",71,1987,1,0.0755411982444445
"6146",71,1987,2,25.9251987926144
"6147",71,1987,3,41.9636661208111
"6148",71,1987,4,36.7770814046667
"6149",71,1987,5,162.521736516922
"6150",71,1987,6,117.593390154639
"6151",71,1987,7,833.238100064889
"6152",71,1987,8,487.571122050033
"6153",71,1987,9,159.682289465744
"6154",71,1987,10,159.883817884489
"6155",71,1987,11,8.02183975401667
"6156",71,1987,12,27.3111720847444
"6157",71,1988,1,1.90442132064022
"6158",71,1988,2,2.38191683929889
"6159",71,1988,3,52.462923231013
"6160",71,1988,4,28.6783790017889
"6161",71,1988,5,66.1956474914444
"6162",71,1988,6,251.700936089
"6163",71,1988,7,212.425103350007
"6164",71,1988,8,356.251020034444
"6165",71,1988,9,76.6596476936444
"6166",71,1988,10,32.5314233985397
"6167",71,1988,11,21.9284807349366
"6168",71,1988,12,4.03448490458178
"6169",71,1989,1,4.69966284873422
"6170",71,1989,2,0
"6171",71,1989,3,14.4339990141889
"6172",71,1989,4,21.4684771074444
"6173",71,1989,5,82.0344760427939
"6174",71,1989,6,187.964100156856
"6175",71,1989,7,265.766712628
"6176",71,1989,8,416.128214155438
"6177",71,1989,9,78.1191854119556
"6178",71,1989,10,42.1579136871067
"6179",71,1989,11,21.2297145128333
"6180",71,1989,12,14.0296307039556
"6181",71,1990,1,10.8850400712867
"6182",71,1990,2,4.14693582757722
"6183",71,1990,3,117.999871999178
"6184",71,1990,4,95.6666814310767
"6185",71,1990,5,130.353639690593
"6186",71,1990,6,69.2668057838167
"6187",71,1990,7,169.835371182978
"6188",71,1990,8,146.270313398333
"6189",71,1990,9,194.427796406556
"6190",71,1990,10,28.6835669741789
"6191",71,1990,11,38.6590387355444
"6192",71,1990,12,60.7845365616144
"6193",71,1991,1,21.4047504235279
"6194",71,1991,2,10.3758639768749
"6195",71,1991,3,0.346875431222222
"6196",71,1991,4,173.676663016344
"6197",71,1991,5,559.475694478422
"6198",71,1991,6,389.410096285
"6199",71,1991,7,363.99478121771
"6200",71,1991,8,43.9468947814233
"6201",71,1991,9,173.455975507578
"6202",71,1991,10,94.8158716565667
"6203",71,1991,11,36.2603695610011
"6204",71,1991,12,180.623471084038
"6205",71,1992,1,1.30782916046667
"6206",71,1992,2,57.3507555091135
"6207",71,1992,3,30.4859175795556
"6208",71,1992,4,148.220971729222
"6209",71,1992,5,596.620757276244
"6210",71,1992,6,547.263750350784
"6211",71,1992,7,143.365528841833
"6212",71,1992,8,190.673885114111
"6213",71,1992,9,107.780080941333
"6214",71,1992,10,26.8775235551622
"6215",71,1992,11,62.1876565228889
"6216",71,1992,12,12.3874457251889
"6217",71,1993,1,16.7181164846049
"6218",71,1993,2,9.09415710471855
"6219",71,1993,3,1.28730480055556
"6220",71,1993,4,210.131471320577
"6221",71,1993,5,424.027449345943
"6222",71,1993,6,604.484784905044
"6223",71,1993,7,188.092191877484
"6224",71,1993,8,68.8226473014667
"6225",71,1993,9,69.0117183798889
"6226",71,1993,10,47.2075012466444
"6227",71,1993,11,52.5621128263333
"6228",71,1993,12,75.2504516928629
"6229",71,1994,1,2.92457624267
"6230",71,1994,2,2.06924199081
"6231",71,1994,3,26.0956705486667
"6232",71,1994,4,137.262570537067
"6233",71,1994,5,196.002616055556
"6234",71,1994,6,344.568441098754
"6235",71,1994,7,562.548097501279
"6236",71,1994,8,22.8429041715444
"6237",71,1994,9,110.640707987649
"6238",71,1994,10,67.8391570191
"6239",71,1994,11,7.49337546691889
"6240",71,1994,12,38.5357585364311
"6241",71,1995,1,2.60519330421078
"6242",71,1995,2,3.43354818598833
"6243",71,1995,3,4.05471884544444
"6244",71,1995,4,226.786408862222
"6245",71,1995,5,57.4354263946033
"6246",71,1995,6,520.199164978846
"6247",71,1995,7,458.755204273569
"6248",71,1995,8,172.338612119494
"6249",71,1995,9,71.98857040393
"6250",71,1995,10,66.864517189985
"6251",71,1995,11,7.99971125555556
"6252",71,1995,12,1.55452724560889
"6253",71,1996,1,12.4100750623867
"6254",71,1996,2,0.41611824803
"6255",71,1996,3,22.9735259598
"6256",71,1996,4,59.7055699448444
"6257",71,1996,5,68.6481359601289
"6258",71,1996,6,202.547021936911
"6259",71,1996,7,86.2472135251971
"6260",71,1996,8,236.774411195657
"6261",71,1996,9,16.4176647652024
"6262",71,1996,10,55.8301968597844
"6263",71,1996,11,33.6236049881533
"6264",71,1996,12,15.3563255714344
"6265",71,1997,1,16.1716741572482
"6266",71,1997,2,18.0980776512444
"6267",71,1997,3,31.7187574304444
"6268",71,1997,4,207.369900722652
"6269",71,1997,5,260.751460255346
"6270",71,1997,6,758.494287732667
"6271",71,1997,7,239.548927457584
"6272",71,1997,8,316.133769589444
"6273",71,1997,9,347.3054876667
"6274",71,1997,10,291.460151139
"6275",71,1997,11,99.0402575284111
"6276",71,1997,12,13.9128278653526
"6277",71,1998,1,0.670402594555556
"6278",71,1998,2,38.0721799432951
"6279",71,1998,3,3.899863103786
"6280",71,1998,4,138.044056009533
"6281",71,1998,5,161.634734049993
"6282",71,1998,6,108.469575776298
"6283",71,1998,7,0.000722228044444444
"6284",71,1998,8,18.3105322121444
"6285",71,1998,9,99.84696641115
"6286",71,1998,10,0.0004896407
"6287",71,1998,11,0.027095162
"6288",71,1998,12,31.4501339856
"6289",71,1999,1,15.1477666675922
"6290",71,1999,2,14.0881723298889
"6291",71,1999,3,26.8051822667029
"6292",71,1999,4,17.8973600633744
"6293",71,1999,5,93.2825062421889
"6294",71,1999,6,365.151645248111
"6295",71,1999,7,91.8064309688711
"6296",71,1999,8,286.180744510189
"6297",71,1999,9,312.080078387514
"6298",71,1999,10,55.3400039479111
"6299",71,1999,11,4.34077952931111
"6300",71,1999,12,17.5935886610318
"6301",71,2000,1,3.59795839104989
"6302",71,2000,2,91.9042275658918
"6303",71,2000,3,2.81609552069444
"6304",71,2000,4,53.7677731873211
"6305",71,2000,5,66.6030788465544
"6306",71,2000,6,1005.79343386056
"6307",71,2000,7,115.442544640022
"6308",71,2000,8,75.9624063909533
"6309",71,2000,9,406.455192585044
"6310",71,2000,10,18.8075519405878
"6311",71,2000,11,89.8381077100111
"6312",71,2000,12,6.10353024002222
"6313",71,2001,1,26.6323342988856
"6314",71,2001,2,0.000838734122222222
"6315",71,2001,3,26.9573311475733
"6316",71,2001,4,70.6554082886904
"6317",71,2001,5,343.93818383549
"6318",71,2001,6,149.742737878613
"6319",71,2001,7,730.874309697743
"6320",71,2001,8,322.703159267833
"6321",71,2001,9,40.0397497778444
"6322",71,2001,10,23.5715167770333
"6323",71,2001,11,27.1809245750556
"6324",71,2001,12,2.37624557466667
"6325",71,2002,1,6.47952392900889
"6326",71,2002,2,22.054631062
"6327",71,2002,3,68.3791568639633
"6328",71,2002,4,44.0750212248667
"6329",71,2002,5,469.207481393233
"6330",71,2002,6,319.159950582222
"6331",71,2002,7,268.258159406122
"6332",71,2002,8,616.602672889597
"6333",71,2002,9,205.070977978464
"6334",71,2002,10,124.240383233968
"6335",71,2002,11,25.5535361920689
"6336",71,2002,12,18.3589655250889
"6337",71,2003,1,92.1924698866778
"6338",71,2003,2,0
"6339",71,2003,3,0.0538942221344444
"6340",71,2003,4,10.4050688166667
"6341",71,2003,5,154.591429453403
"6342",71,2003,6,385.67535107728
"6343",71,2003,7,178.805090387889
"6344",71,2003,8,40.8522572326778
"6345",71,2003,9,131.463574437744
"6346",71,2003,10,63.7111974504422
"6347",71,2003,11,112.009653093533
"6348",71,2003,12,32.48280183863
"6349",71,2004,1,1.76917353236444
"6350",71,2004,2,2.924714683283
"6351",71,2004,3,93.6870700894637
"6352",71,2004,4,200.954093400356
"6353",71,2004,5,46.0538328901511
"6354",71,2004,6,230.247120626178
"6355",71,2004,7,296.028713026956
"6356",71,2004,8,122.542115594233
"6357",71,2004,9,176.002521311111
"6358",71,2004,10,87.2009115378668
"6359",71,2004,11,111.066044975778
"6360",71,2004,12,53.5553238505289
"6361",71,2005,1,24.1643424823003
"6362",71,2005,2,0.000172959804588889
"6363",71,2005,3,28.3398001176556
"6364",71,2005,4,25.2597265624783
"6365",71,2005,5,581.126523347156
"6366",71,2005,6,665.857230757689
"6367",71,2005,7,261.930969702622
"6368",71,2005,8,579.749127356343
"6369",71,2005,9,79.7784598848711
"6370",71,2005,10,53.7683012725556
"6371",71,2005,11,84.3503440378889
"6372",71,2005,12,19.4609044113356
"6373",71,2006,1,2.60844316744444
"6374",71,2006,2,25.7984218941556
"6375",71,2006,3,2.81231152426667
"6376",71,2006,4,94.6984282467778
"6377",71,2006,5,198.352237801936
"6378",71,2006,6,462.922023621824
"6379",71,2006,7,578.9154702359
"6380",71,2006,8,313.284655463911
"6381",71,2006,9,126.446353083964
"6382",71,2006,10,163.938769749156
"6383",71,2006,11,13.8215564093889
"6384",71,2006,12,16.3905619504444
"6385",71,2007,1,0.83412731425
"6386",71,2007,2,48.6937001233222
"6387",71,2007,3,45.4500880138111
"6388",71,2007,4,23.9975419815556
"6389",71,2007,5,69.6779184229811
"6390",71,2007,6,248.562370140189
"6391",71,2007,7,307.426905103874
"6392",71,2007,8,157.764633834333
"6393",71,2007,9,28.8101559466689
"6394",71,2007,10,22.8288849484889
"6395",71,2007,11,31.9223178604839
"6396",71,2007,12,5.47404343543189
"6397",71,2008,1,3.72978261793527
"6398",71,2008,2,3.59257417849433
"6399",71,2008,3,19.54565790383
"6400",71,2008,4,106.385881331222
"6401",71,2008,5,578.479369409212
"6402",71,2008,6,233.845712132556
"6403",71,2008,7,206.247787083064
"6404",71,2008,8,360.917925937111
"6405",71,2008,9,46.795231873
"6406",71,2008,10,25.3728709821111
"6407",71,2008,11,0.218327968
"6408",71,2008,12,2.26588675645111
"6409",71,2009,1,2.02188114514078
"6410",71,2009,2,19.47191464192
"6411",71,2009,3,0.0296284615
"6412",71,2009,4,3.33705695888889
"6413",71,2009,5,226.197352940662
"6414",71,2009,6,321.792131748837
"6415",71,2009,7,196.765966889317
"6416",71,2009,8,288.416726606778
"6417",71,2009,9,211.388087388889
"6418",71,2009,10,106.109165270067
"6419",71,2009,11,38.4654537223244
"6420",71,2009,12,2.39728329255556
"6421",71,2010,1,5.80945688985422
"6422",71,2010,2,0.404610306534444
"6423",71,2010,3,0.0883487678888889
"6424",71,2010,4,20.0743620488889
"6425",71,2010,5,105.957512164889
"6426",71,2010,6,352.844691833467
"6427",71,2010,7,199.743933707354
"6428",71,2010,8,100.755461398061
"6429",71,2010,9,25.7885698641989
"6430",71,2010,10,55.8460981408889
"6431",71,2010,11,58.8329212234333
"6432",71,2010,12,32.2118951605556
"6433",71,2011,1,25.377556398748
"6434",71,2011,2,29.6806256256444
"6435",71,2011,3,45.2181505522047
"6436",71,2011,4,162.351376308833
"6437",71,2011,5,45.9922309366667
"6438",71,2011,6,225.997869945222
"6439",71,2011,7,182.060607147778
"6440",71,2011,8,328.300352392447
"6441",71,2011,9,51.4847875287222
"6442",71,2011,10,28.6055609331658
"6443",71,2011,11,50.0406745822222
"6444",71,2011,12,3.61854388816111
"6445",71,2012,1,14.6333501309767
"6446",71,2012,2,38.5167055080431
"6447",71,2012,3,2.04105344444444
"6448",71,2012,4,56.6285439773333
"6449",71,2012,5,278.285608024366
"6450",71,2012,6,448.560220134317
"6451",71,2012,7,41.5533018528833
"6452",71,2012,8,153.239569420567
"6453",71,2012,9,20.9115910518522
"6454",71,2012,10,147.092070258556
"6455",71,2012,11,28.6947107369767
"6456",71,2012,12,203.760984442022
"6457",71,2013,1,17.7846654123843
"6458",71,2013,2,64.2142161418
"6459",71,2013,3,2.63585819465333
"6460",71,2013,4,11.1053678605333
"6461",71,2013,5,265.575707354444
"6462",71,2013,6,151.520158863333
"6463",71,2013,7,148.418920388543
"6464",71,2013,8,131.263773565782
"6465",71,2013,9,118.790990691019
"6466",71,2013,10,41.1429393822222
"6467",71,2013,11,13.4684613909267
"6468",71,2013,12,3.20860788004
"6469",71,2014,1,13.4829475833693
"6470",71,2014,2,1.98591656316589
"6471",71,2014,3,30.6900797776222
"6472",71,2014,4,44.4995038692667
"6473",71,2014,5,239.695971535481
"6474",71,2014,6,279.755359152439
"6475",71,2014,7,226.963284688944
"6476",71,2014,8,203.040750546667
"6477",71,2014,9,241.263738006536
"6478",71,2014,10,23.4827679814439
"6479",71,2014,11,60.6024856922222
"6480",71,2014,12,44.1481084277289
"6481",71,2015,1,0.0144965652888889
"6482",71,2015,2,1.73119405464058
"6483",71,2015,3,2.07933094229444
"6484",71,2015,4,11.6908989466667
"6485",71,2015,5,24.3475246848244
"6486",71,2015,6,138.132941047923
"6487",71,2015,7,388.618840769123
"6488",71,2015,8,391.519823163442
"6489",71,2015,9,232.467530507303
"6490",71,2015,10,181.243290173444
"6491",71,2015,11,53.7863170195046
"6492",71,2015,12,2.33596733664444
"6493",71,2016,1,33.6340691332972
"6494",71,2016,2,0.511376670733333
"6495",71,2016,3,0
"6496",71,2016,4,363.199979992817
"6497",71,2016,5,158.031654342967
"6498",71,2016,6,80.4313389325927
"6499",71,2016,7,339.590012865216
"6500",71,2016,8,87.3814846276778
"6501",71,2016,9,18.9022406856307
"6502",71,2016,10,124.915504779672
"6503",71,2016,11,26.3078502455556
"6504",71,2016,12,15.2423032038156
"6505",71,2017,1,0.0799922999444444
"6506",71,2017,2,40.4372435965601
"6507",71,2017,3,50.7977739847889
"6508",71,2017,4,93.2484883866667
"6509",71,2017,5,204.711137600667
"6510",71,2017,6,336.371380789592
"6511",71,2017,7,154.076195141322
"6512",71,2017,8,261.505053062704
"6513",71,2017,9,126.853321230711
"6514",71,2017,10,119.964003099221
"6515",71,2017,11,84.7143054886
"6516",71,2017,12,14.5980889110889
"6517",71,2018,1,11.5693809499336
"6518",71,2018,2,14.8243658830263
"6519",71,2018,3,49.133829801
"6520",71,2018,4,71.6164440815556
"6521",71,2018,5,135.503448064042
"6522",71,2018,6,210.679845005333
"6523",71,2018,7,187.927023294804
"6524",71,2018,8,86.0232351461278
"6525",71,2018,9,258.463257630233
"6526",71,2018,10,178.298575472556
"6527",71,2018,11,64.4525683184444
"6528",71,2018,12,9.96642382745389
"6529",71,2019,1,34.7259707749889
"6530",71,2019,2,1.25868587377844
"6531",71,2019,3,0.178853207166667
"6532",71,2019,4,9.71567083648444
"6533",71,2019,5,198.873352300678
"6534",71,2019,6,249.758910804856
"6535",71,2019,7,76.7464512263433
"6536",71,2019,8,38.5382622722
"6537",71,2019,9,100.622392985333
"6538",71,2019,10,26.9392884463056
"6539",71,2019,11,16.3462048888889
"6540",71,2019,12,20.648522005
"6541",71,2020,1,20.0790122586991
"6542",71,2020,2,0.00048104188
"6543",71,2020,3,0
"6544",71,2020,4,41.0069634823889
"6545",71,2020,5,0
"6546",71,2020,6,0
"6547",71,2020,7,0
"6548",71,2020,8,0
"6549",71,2020,9,0
"6550",71,2020,10,0
"6551",71,2020,11,0
"6552",71,2020,12,0
"6553",81,1979,1,18.2685224210769
"6554",81,1979,2,23.3636740797596
"6555",81,1979,3,9.53561178201923
"6556",81,1979,4,38.3278357544346
"6557",81,1979,5,236.677495744019
"6558",81,1979,6,64.6494155638077
"6559",81,1979,7,513.692684832919
"6560",81,1979,8,443.471181676438
"6561",81,1979,9,199.842142676043
"6562",81,1979,10,40.2601108870571
"6563",81,1979,11,155.496887757085
"6564",81,1979,12,145.781174204286
"6565",81,1980,1,0.1070908348535
"6566",81,1980,2,224.740594176585
"6567",81,1980,3,23.0232300014918
"6568",81,1980,4,417.730903264322
"6569",81,1980,5,567.974514159538
"6570",81,1980,6,451.373655152867
"6571",81,1980,7,318.99279349151
"6572",81,1980,8,171.113839381125
"6573",81,1980,9,102.517402440581
"6574",81,1980,10,0.339530067884615
"6575",81,1980,11,67.9136618847346
"6576",81,1980,12,72.3006827040219
"6577",81,1981,1,101.885855501219
"6578",81,1981,2,22.8283666414133
"6579",81,1981,3,55.5797916702858
"6580",81,1981,4,120.747078374232
"6581",81,1981,5,843.85331901923
"6582",81,1981,6,219.039719718962
"6583",81,1981,7,292.093816525089
"6584",81,1981,8,167.219757210154
"6585",81,1981,9,96.2808719624577
"6586",81,1981,10,80.74152508119
"6587",81,1981,11,26.9794844932777
"6588",81,1981,12,18.9091466266538
"6589",81,1982,1,52.0915966884673
"6590",81,1982,2,39.9575848663358
"6591",81,1982,3,50.0118375500077
"6592",81,1982,4,50.2829712680769
"6593",81,1982,5,397.767159357961
"6594",81,1982,6,571.941392564462
"6595",81,1982,7,526.713462454898
"6596",81,1982,8,293.225436454615
"6597",81,1982,9,336.336000668815
"6598",81,1982,10,284.180768296493
"6599",81,1982,11,57.3258824649946
"6600",81,1982,12,0.0190493325461538
"6601",81,1983,1,88.2686381151834
"6602",81,1983,2,5.31680671115385
"6603",81,1983,3,0.194468362
"6604",81,1983,4,86.3006945571715
"6605",81,1983,5,198.633075501615
"6606",81,1983,6,425.357921221796
"6607",81,1983,7,315.168584331515
"6608",81,1983,8,217.324360313303
"6609",81,1983,9,138.476631816877
"6610",81,1983,10,43.0841257096231
"6611",81,1983,11,3.49383491460769
"6612",81,1983,12,7.63000231756342
"6613",81,1984,1,36.0151417120596
"6614",81,1984,2,56.9800941733012
"6615",81,1984,3,44.6129842498923
"6616",81,1984,4,51.0873122487846
"6617",81,1984,5,517.292367958836
"6618",81,1984,6,341.735852459577
"6619",81,1984,7,520.672139961539
"6620",81,1984,8,139.947505478808
"6621",81,1984,9,250.410159616745
"6622",81,1984,10,189.013420103208
"6623",81,1984,11,36.1419179806462
"6624",81,1984,12,7.17317779341154
"6625",81,1985,1,39.2110951180331
"6626",81,1985,2,1.04623499697269
"6627",81,1985,3,43.2080699134808
"6628",81,1985,4,156.4522681871
"6629",81,1985,5,395.206981248615
"6630",81,1985,6,221.09828110836
"6631",81,1985,7,256.796037796831
"6632",81,1985,8,71.8250741408269
"6633",81,1985,9,153.948437962673
"6634",81,1985,10,182.793825109131
"6635",81,1985,11,76.532689349835
"6636",81,1985,12,0.0110363899648462
"6637",81,1986,1,11.9147461043377
"6638",81,1986,2,35.0043776171036
"6639",81,1986,3,73.5494931520692
"6640",81,1986,4,236.552608788781
"6641",81,1986,5,464.912053897422
"6642",81,1986,6,560.361377045123
"6643",81,1986,7,173.647545441754
"6644",81,1986,8,258.692137007841
"6645",81,1986,9,78.7713835909423
"6646",81,1986,10,68.7935858493846
"6647",81,1986,11,182.148040628053
"6648",81,1986,12,20.4026003593696
"6649",81,1987,1,0
"6650",81,1987,2,22.085274147292
"6651",81,1987,3,82.9642851673923
"6652",81,1987,4,42.7598494411792
"6653",81,1987,5,159.960252104459
"6654",81,1987,6,176.795959932209
"6655",81,1987,7,545.423912477338
"6656",81,1987,8,301.748508371028
"6657",81,1987,9,160.342529183558
"6658",81,1987,10,127.655960495381
"6659",81,1987,11,32.0534248285354
"6660",81,1987,12,20.687498140445
"6661",81,1988,1,35.2579628155769
"6662",81,1988,2,0.2257362725
"6663",81,1988,3,73.2563787404588
"6664",81,1988,4,60.9841060488438
"6665",81,1988,5,119.712133876982
"6666",81,1988,6,418.391416562445
"6667",81,1988,7,277.040381074
"6668",81,1988,8,399.267402856151
"6669",81,1988,9,67.9288401326258
"6670",81,1988,10,74.8358338131542
"6671",81,1988,11,19.0242857594942
"6672",81,1988,12,28.8489628281962
"6673",81,1989,1,11.3633821395262
"6674",81,1989,2,9.49229875303846
"6675",81,1989,3,26.8903892850696
"6676",81,1989,4,4.91228733113462
